"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.451983750E0,-2.877357812E-1,-6.000689276E0,-6.741371870E-2,6.007962073E0
9.461955750E0,-3.157812202E-1,-5.919320008E0,-7.534371257E-2,5.928215904E0
9.471926750E0,-3.299330901E-1,-5.791022741E0,-4.209411005E-2,5.800566536E0
9.481898750E0,-2.750170639E-1,-5.654594920E0,-2.885016203E-2,5.661352350E0
9.491870750E0,-2.566050589E-1,-5.462867643E0,-3.193690717E-2,5.468984275E0
9.501841750E0,-2.664082814E-1,-5.257291819E0,-4.941248059E-2,5.264269393E0
9.511813750E0,-2.604222309E-1,-4.999133155E0,-2.564237952E-2,5.005977385E0
9.521785000E0,-2.390332988E-1,-4.724485928E0,1.126875857E-2,4.730542377E0
9.531757000E0,-1.852557621E-1,-4.409231542E0,3.071075062E-2,4.413228482E0
9.541728000E0,-1.814223275E-1,-4.078223587E0,5.801611939E-3,4.082261058E0
9.551700000E0,-1.627840352E-1,-3.744190283E0,6.226349572E-2,3.748244424E0
9.561672000E0,-1.116714036E-1,-3.371206337E0,1.291240633E-1,3.375525988E0
9.571643000E0,-8.028121110E-2,-2.972688770E0,1.570819402E-1,2.977918456E0
9.581615000E0,-1.077504801E-1,-2.577663744E0,1.420008016E-1,2.583819802E0
9.591586000E0,-1.159692533E-1,-2.149828822E0,1.679484057E-1,2.159495195E0
9.601558000E0,3.290498681E-2,-1.697103472E0,2.862714922E-1,1.721393128E0
9.611530000E0,3.591769159E-2,-1.238018691E0,2.952890682E-1,1.273254096E0
9.621501000E0,-1.233652867E-3,-8.010626972E-1,2.768457623E-1,8.475532684E-1
9.631473000E0,8.134503890E-2,-3.283696908E-1,2.895611358E-1,4.452968903E-1
9.641444000E0,1.884641659E-1,1.372598791E-1,3.136165810E-1,3.907868678E-1
9.651416000E0,1.861210038E-1,5.723640597E-1,2.852271795E-1,6.660301711E-1
9.661388000E0,1.340107641E-1,1.059955772E0,2.204587595E-1,1.090902006E0
9.671359000E0,2.537884917E-1,1.517381113E0,1.844714677E-1,1.549478546E0
9.681331000E0,3.067904683E-1,1.948858266E0,2.088052404E-1,1.983877154E0
9.691302000E0,2.865584078E-1,2.395294935E0,1.900274738E-1,2.419847927E0
9.701274000E0,2.692520747E-1,2.811137803E0,1.739230907E-1,2.829353577E0
9.711246000E0,3.514800067E-1,3.194930327E0,1.854327500E-1,3.219550169E0
9.721217000E0,3.740038468E-1,3.612035024E0,2.474319287E-1,3.639766263E0
9.731189000E0,3.112842728E-1,3.950316330E0,2.840588876E-1,3.972730353E0
9.741160000E0,3.672777581E-1,4.300745811E0,3.091364443E-1,4.327455699E0
9.751132000E0,4.414012298E-1,4.637642496E0,3.892374516E-1,4.674833554E0
9.761104000E0,3.925990158E-1,4.916559945E0,4.172701728E-1,4.949829298E0
9.771075000E0,3.942539606E-1,5.158658062E0,4.085648382E-1,5.189808707E0
9.781047000E0,5.093955771E-1,5.425582287E0,3.885357857E-1,5.463276221E0
9.791018000E0,4.735955607E-1,5.621744093E0,3.958857358E-1,5.655530472E0
9.800990000E0,4.839677903E-1,5.767455538E0,3.547926736E-1,5.798590005E0
9.810962000E0,4.941692813E-1,5.909196138E0,2.730111766E-1,5.936104563E0
9.820933000E0,5.644357469E-1,6.025903054E0,2.123942614E-1,6.056005834E0
9.830905000E0,4.831830575E-1,6.065382870E0,2.009372270E-1,6.087915160E0
9.840876000E0,4.471648303E-1,6.084909062E0,1.641009378E-1,6.103523883E0
9.850848000E0,5.187386602E-1,6.101287698E0,1.245386767E-1,6.124566209E0
9.860820000E0,4.835308937E-1,6.015658148E0,1.683389997E-1,6.037406985E0
9.870791000E0,4.119041099E-1,5.923363357E0,2.182145798E-1,5.941676200E0
9.880763000E0,4.214693508E-1,5.809535610E0,2.374601054E-1,5.829642161E0
9.890734000E0,4.581127549E-1,5.657312121E0,2.457292378E-1,5.681146943E0
9.900706000E0,3.765481896E-1,5.443204041E0,2.930870068E-1,5.464078949E0
9.910678000E0,3.312992189E-1,5.229714012E0,3.035014826E-1,5.248979040E0
9.920649000E0,4.001188275E-1,4.990019100E0,2.561478066E-1,5.012583904E0
9.930621000E0,3.842211983E-1,4.681506554E0,2.202827400E-1,4.702409386E0
9.940592000E0,3.005424260E-1,4.381855463E0,2.010746366E-1,4.396750397E0
9.950564000E0,2.710822532E-1,4.048026811E0,1.458155251E-1,4.059712899E0
9.960536000E0,3.267780787E-1,3.680831609E0,6.309613009E-2,3.695847178E0
9.970507000E0,2.449798440E-1,3.302040793E0,-2.754043140E-3,3.311117048E0
9.980479000E0,1.729727720E-1,2.908920205E0,-1.674232344E-2,2.914106492E0
9.990450000E0,1.788530244E-1,2.485147929E0,-4.919613361E-2,2.492061173E0
1.000042200E1,1.643158961E-1,2.044889427E0,-7.479405602E-2,2.052843549E0
